9999900000NON-METRO                                         GSE  S02350000726200092985011239001396800IN087INDIANA                   LAGRANGE               2023010102350002022
"1698023844CHICAGO-NAPERVILLE-ELGIN, IL-IN-WI                GSE  S03860000726200092985011239001396800IN089INDIANA                   LAKE                   2023010103860002022"
"3314000000MICHIGAN CITY-LA PORTE, IN                        GSE  S01750000726200092985011239001396800IN091INDIANA                   LAPORTE                2023010101750002022"
"1326000000BEDFORD, IN                                       GSE  S01480000726200092985011239001396800IN093INDIANA                   LAWRENCE               2023010101480002022"
"2690000000INDIANAPOLIS-CARMEL-ANDERSON, IN                  GSE  S03900000726200092985011239001396800IN095INDIANA                   MADISON                2023010103900002022"
"2690000000INDIANAPOLIS-CARMEL-ANDERSON, IN                  GSE  S03900000726200092985011239001396800IN097INDIANA                   MARION                 2023010103900002022"
"3850000000PLYMOUTH, IN                                      GSE  S01820000726200092985011239001396800IN099INDIANA                   MARSHALL               2023010101820002022"
9999900000NON-METRO                                         GSE  S01330000726200092985011239001396800IN101INDIANA                   MARTIN                 2023010101330002022
"3794000000PERU, IN                                          GSE  S01190000726200092985011239001396800IN103INDIANA                   MIAMI                  2023010101190002022"
"1402000000BLOOMINGTON, IN                                   GSE  S02930000726200092985011239001396800IN105INDIANA                   MONROE                 2023010102930002022"
"1882000000CRAWFORDSVILLE, IN                                GSE  S01580000726200092985011239001396800IN107INDIANA                   MONTGOMERY             2023010101640002021"
"2690000000INDIANAPOLIS-CARMEL-ANDERSON, IN                  GSE  S03900000726200092985011239001396800IN109INDIANA                   MORGAN                 2023010103900002022"
"1698023844CHICAGO-NAPERVILLE-ELGIN, IL-IN-WI                GSE  S03860000726200092985011239001396800IN111INDIANA                   NEWTON                 2023010103860002022"
"2834000000KENDALLVILLE, IN                                  GSE  S01690000726200092985011239001396800IN113INDIANA                   NOBLE                  2023010101690002022"
"1714000000CINCINNATI, OH-KY-IN                              GSE  S03200000726200092985011239001396800IN115INDIANA                   OHIO                   2023010103200002022"
9999900000NON-METRO                                         GSE  S00880000726200092985011239001396800IN117INDIANA                   ORANGE                 2023010100980002018
"1402000000BLOOMINGTON, IN                                   GSE  S02930000726200092985011239001396800IN119INDIANA                   OWEN                   2023010102930002022"
"4546000000TERRE HAUTE, IN                                   GSE  S01260000726200092985011239001396800IN121INDIANA                   PARKE                  2023010101290002020"
9999900000NON-METRO                                         GSE  S01390000726200092985011239001396800IN123INDIANA                   PERRY                  2023010101390002022
"2754000000JASPER, IN                                        GSE  S01970000726200092985011239001396800IN125INDIANA                   PIKE                   2023010101970002022"
"1698023844CHICAGO-NAPERVILLE-ELGIN, IL-IN-WI                GSE  S03860000726200092985011239001396800IN127INDIANA                   PORTER                 2023010103860002022"
"2178000000EVANSVILLE, IN-KY                                 GSE  S02440000726200092985011239001396800IN129INDIANA                   POSEY                  2023010102440002022"
9999900000NON-METRO                                         GSE  S01330000726200092985011239001396800IN131INDIANA                   PULASKI                2023010101330002022
"2690000000INDIANAPOLIS-CARMEL-ANDERSON, IN                  GSE  S03900000726200092985011239001396800IN133INDIANA                   PUTNAM                 2023010103900002022"
9999900000NON-METRO                                         GSE  S01090000726200092985011239001396800IN135INDIANA                   RANDOLPH               2023010101090002022
9999900000NON-METRO                                         GSE  S01760000726200092985011239001396800IN137INDIANA                   RIPLEY                 2023010101760002022
9999900000NON-METRO                                         GSE  S01490000726200092985011239001396800IN139INDIANA                   RUSH                   2023010101490002022
"4378000000SOUTH BEND-MISHAWAKA, IN-MI                       GSE  S01790000726200092985011239001396800IN141INDIANA                   ST. JOSEPH             2023010101790002022"
"4250000000SCOTTSBURG, IN                                    GSE  S01550000726200092985011239001396800IN143INDIANA                   SCOTT                  2023010101550002022"
"2690000000INDIANAPOLIS-CARMEL-ANDERSON, IN                  GSE  S03900000726200092985011239001396800IN145INDIANA                   SHELBY                 2023010103900002022"
9999900000NON-METRO                                         GSE  S01600000726200092985011239001396800IN147INDIANA                   SPENCER                2023010101600002022
9999900000NON-METRO                                         GSE  S01560000726200092985011239001396800IN149INDIANA                   STARKE                 2023010101560002022
"1142000000ANGOLA, IN                                        GSE  S01900000726200092985011239001396800IN151INDIANA                   STEUBEN                2023010101900002020"
"4546000000TERRE HAUTE, IN                                   GSE  S01260000726200092985011239001396800IN153INDIANA                   SULLIVAN               2023010101290002020"
9999900000NON-METRO                                         GSE  S01200000726200092985011239001396800IN155INDIANA                   SWITZERLAND            2023010101340002019
"2920000000LAFAYETTE-WEST LAFAYETTE, IN                      GSE  S02300000726200092985011239001396800IN157INDIANA                   TIPPECANOE             2023010102300002022"
9999900000NON-METRO                                         GSE  S01460000726200092985011239001396800IN159INDIANA                   TIPTON                 2023010101460002022
"1714000000CINCINNATI, OH-KY-IN                              GSE  S03200000726200092985011239001396800IN161INDIANA                   UNION                  2023010103200002022"
"2178000000EVANSVILLE, IN-KY                                 GSE  S02440000726200092985011239001396800IN163INDIANA                   VANDERBURGH            2023010102440002022"
"4546000000TERRE HAUTE, IN                                   GSE  S01260000726200092985011239001396800IN165INDIANA                   VERMILLION             2023010101290002020"
"4546000000TERRE HAUTE, IN                                   GSE  S01260000726200092985011239001396800IN167INDIANA                   VIGO                   2023010101290002020"
"4734000000WABASH, IN                                        GSE  S01310000726200092985011239001396800IN169INDIANA                   WABASH                 2023010101320002020"
"2920000000LAFAYETTE-WEST LAFAYETTE, IN                      GSE  S02300000726200092985011239001396800IN171INDIANA                   WARREN                 2023010102300002022"
"2178000000EVANSVILLE, IN-KY                                 GSE  S02440000726200092985011239001396800IN173INDIANA                   WARRICK                2023010102440002022"
"3114000000LOUISVILLE/JEFFERSON COUNTY, KY-IN                GSE  S03560000726200092985011239001396800IN175INDIANA                   WASHINGTON             2023010103560002022"
"3998000000RICHMOND, IN                                      GSE  S01250000726200092985011239001396800IN177INDIANA                   WAYNE                  2023010101250002022"
"1416000000BLUFFTON, IN                                      GSE  S01730000726200092985011239001396800IN179INDIANA                   WELLS                  2023010101730002022"
9999900000NON-METRO                                         GSE  S01650000726200092985011239001396800IN181INDIANA                   WHITE                  2023010101650002022
"2306000000FORT WAYNE, IN                                    GSE  S02020000726200092985011239001396800IN183INDIANA                   WHITLEY                2023010102020002022"
9999900000NON-METRO                                         GSE  S01210000726200092985011239001396800KS001KANSAS                    ALLEN                  2023010101210002022
9999900000NON-METRO                                         GSE  S01310000726200092985011239001396800KS003KANSAS                    ANDERSON               2023010101510002021
"1186000000ATCHISON, KS                                      GSE  S01420000726200092985011239001396800KS005KANSAS                    ATCHISON               2023010101420002022"
9999900000NON-METRO                                         GSE  S00970000726200092985011239001396800KS007KANSAS                    BARBER                 2023010100970002022
"2446000000GREAT BEND, KS                                    GSE  S01270000726200092985011239001396800KS009KANSAS                    BARTON                 2023010101270002022"
9999900000NON-METRO                                         GSE  S01180000726200092985011239001396800KS011KANSAS                    BOURBON                2023010101180002022
9999900000NON-METRO                                         GSE  S01240000726200092985011239001396800KS013KANSAS                    BROWN                  2023010101240002022
"4862000000WICHITA, KS                                       GSE  S02190000726200092985011239001396800KS015KANSAS                    BUTLER                 2023010102190002022"
"2138000000EMPORIA, KS                                       GSE  S01530000726200092985011239001396800KS017KANSAS                    CHASE                  2023010101530002022"
9999900000NON-METRO                                         GSE  S00810000726200092985011239001396800KS019KANSAS                    CHAUTAUQUA             2023010100810002022
9999900000NON-METRO                                         GSE  S01060000726200092985011239001396800KS021KANSAS                    CHEROKEE               2023010101060002022
9999900000NON-METRO                                         GSE  S01100000726200092985011239001396800KS023KANSAS                    CHEYENNE               2023010101100002022
9999900000NON-METRO                                         GSE  S00970000726200092985011239001396800KS025KANSAS                    CLARK                  2023010100970002022
9999900000NON-METRO                                         GSE  S01380000726200092985011239001396800KS027KANSAS                    CLAY                   2023010101380002022
9999900000NON-METRO                                         GSE  S01020000726200092985011239001396800KS029KANSAS                    CLOUD                  2023010101020002022
9999900000NON-METRO                                         GSE  S01620000726200092985011239001396800KS031KANSAS                    COFFEY                 2023010101620002022
9999900000NON-METRO                                         GSE  S01130000726200092985011239001396800KS033KANSAS                    COMANCHE               2023010101130002022
"4906000000WINFIELD, KS                                      GSE  S01160000726200092985011239001396800KS035KANSAS                    COWLEY                 2023010101160002022"
"3826000000PITTSBURG, KS                                     GSE  S01280000726200092985011239001396800KS037KANSAS                    CRAWFORD               2023010101280002022"
9999900000NON-METRO                                         GSE  S00920000726200092985011239001396800KS039KANSAS                    DECATUR                2023010100950002021
9999900000NON-METRO                                         GSE  S01180000726200092985011239001396800KS041KANSAS                    DICKINSON              2023010101330002015
"4114000000ST. JOSEPH, MO-KS                                 GSE  S02020000726200092985011239001396800KS043KANSAS                    DONIPHAN               2023010102020002022"
"2994000000LAWRENCE, KS                                      GSE  S02820000726200092985011239001396800KS045KANSAS                    DOUGLAS                2023010102820002022"
9999900000NON-METRO                                         GSE  S00800000726200092985011239001396800KS047KANSAS                    EDWARDS                2023010100800002022
9999900000NON-METRO                                         GSE  S00650000726200092985011239001396800KS049KANSAS                    ELK                    2023010100650002022
"2570000000HAYS, KS                                          GSE  S02250000726200092985011239001396800KS051KANSAS                    ELLIS                  2023010102250002022"
9999900000NON-METRO                                         GSE  S01440000726200092985011239001396800KS053KANSAS                    ELLSWORTH              2023010101440002022
"2378000000GARDEN CITY, KS                                   GSE  S02480000726200092985011239001396800KS055KANSAS                    FINNEY                 2023010102480002022"
"1998000000DODGE CITY, KS                                    GSE  S01440000726200092985011239001396800KS057KANSAS                    FORD                   2023010101720002020"
"3684000000OTTAWA, KS                                        GSE  S01810000726200092985011239001396800KS059KANSAS                    FRANKLIN               2023010101810002022"
"3174000000MANHATTAN, KS                                     GSE  S02820000726200092985011239001396800KS061KANSAS                    GEARY                  2023010102820002022"
9999900000NON-METRO                                         GSE  S01310000726200092985011239001396800KS063KANSAS                    GOVE                   2023010101310002022
9999900000NON-METRO                                         GSE  S01170000726200092985011239001396800KS065KANSAS                    GRAHAM                 2023010101170002022
9999900000NON-METRO                                         GSE  S01790000726200092985011239001396800KS067KANSAS                    GRANT                  2023010101790002022
9999900000NON-METRO                                         GSE  S01640000726200092985011239001396800KS069KANSAS                    GRAY                   2023010101640002021
9999900000NON-METRO                                         GSE  S01750000726200092985011239001396800KS071KANSAS                    GREELEY                2023010101750002022
9999900000NON-METRO                                         GSE  S00850000726200092985011239001396800KS073KANSAS                    GREENWOOD              2023010100850002022
9999900000NON-METRO                                         GSE  S01170000726200092985011239001396800KS075KANSAS                    HAMILTON               2023010101250002021
9999900000NON-METRO                                         GSE  S00980000726200092985011239001396800KS077KANSAS                    HARPER                 2023010101160002020
"4862000000WICHITA, KS                                       GSE  S02190000726200092985011239001396800KS079KANSAS                    HARVEY                 2023010102190002022"
9999900000NON-METRO                                         GSE  S02040000726200092985011239001396800KS081KANSAS                    HASKELL                2023010102040002022
9999900000NON-METRO                                         GSE  S01220000726200092985011239001396800KS083KANSAS                    HODGEMAN               2023010101220002022
"4582000000TOPEKA, KS                                        GSE  S02050000726200092985011239001396800KS085KANSAS                    JACKSON                2023010102050002022"
"4582000000TOPEKA, KS                                        GSE  S02050000726200092985011239001396800KS087KANSAS                    JEFFERSON              2023010102050002022"
9999900000NON-METRO                                         GSE  S00740000726200092985011239001396800KS089KANSAS                    JEWELL                 2023010100740002022
"2814000000KANSAS CITY, MO-KS                                GSE  S04100000726200092985011239001396800KS091KANSAS                    JOHNSON                2023010104100002022"
"2378000000GARDEN CITY, KS                                   GSE  S02480000726200092985011239001396800KS093KANSAS                    KEARNY                 2023010102480002022"
9999900000NON-METRO                                         GSE  S01210000726200092985011239001396800KS095KANSAS                    KINGMAN                2023010101210002022
9999900000NON-METRO                                         GSE  S01730000726200092985011239001396800KS097KANSAS                    KIOWA                  2023010101730002022
"3766000000PARSONS, KS                                       GSE  S01000000726200092985011239001396800KS099KANSAS                    LABETTE                2023010101000002022"
9999900000NON-METRO                                         GSE  S01170000726200092985011239001396800KS101KANSAS                    LANE                   2023010101170002022
"2814000000KANSAS CITY, MO-KS                                GSE  S04100000726200092985011239001396800KS103KANSAS                    LEAVENWORTH            2023010104100002022"
9999900000NON-METRO                                         GSE  S00990000726200092985011239001396800KS105KANSAS                    LINCOLN                2023010100990002022
"2814000000KANSAS CITY, MO-KS                                GSE  S04100000726200092985011239001396800KS107KANSAS                    LINN                   2023010104100002022"
9999900000NON-METRO                                         GSE  S01170000726200092985011239001396800KS109KANSAS                    LOGAN                  2023010101170002022
"2138000000EMPORIA, KS                                       GSE  S01530000726200092985011239001396800KS111KANSAS                    LYON                   2023010101530002022"
"3270000000MCPHERSON, KS                                     GSE  S02450000726200092985011239001396800KS113KANSAS                    MCPHERSON              2023010102450002022"
9999900000NON-METRO                                         GSE  S01260000726200092985011239001396800KS115KANSAS                    MARION                 2023010101260002022
9999900000NON-METRO                                         GSE  S01330000726200092985011239001396800KS117KANSAS                    MARSHALL               2023010101330002022
9999900000NON-METRO                                         GSE  S01330000726200092985011239001396800KS119KANSAS                    MEADE                  2023010101330002022
"2814000000KANSAS CITY, MO-KS                                GSE  S04100000726200092985011239001396800KS121KANSAS                    MIAMI                  2023010104100002022"
9999900000NON-METRO                                         GSE  S00900000726200092985011239001396800KS123KANSAS                    MITCHELL               2023010101210002020
"1770000000COFFEYVILLE, KS                                   GSE  S01030000726200092985011239001396800KS125KANSAS                    MONTGOMERY             2023010101030002022"
9999900000NON-METRO                                         GSE  S01230000726200092985011239001396800KS127KANSAS                    MORRIS                 2023010101230002022
9999900000NON-METRO                                         GSE  S01410000726200092985011239001396800KS129KANSAS                    MORTON                 2023010101410002022
9999900000NON-METRO                                         GSE  S01960000726200092985011239001396800KS131KANSAS                    NEMAHA                 2023010101960002022
9999900000NON-METRO                                         GSE  S01100000726200092985011239001396800KS133KANSAS                    NEOSHO                 2023010101100002022
9999900000NON-METRO                                         GSE  S00970000726200092985011239001396800KS135KANSAS                    NESS                   2023010100970002022
9999900000NON-METRO                                         GSE  S01240000726200092985011239001396800KS137KANSAS                    NORTON                 2023010102130002021
"4582000000TOPEKA, KS                                        GSE  S02050000726200092985011239001396800KS139KANSAS                    OSAGE                  2023010102050002022"
9999900000NON-METRO                                         GSE  S00870000726200092985011239001396800KS141KANSAS                    OSBORNE                2023010100870002022
"4146000000SALINA, KS                                        GSE  S01610000726200092985011239001396800KS143KANSAS                    OTTAWA                 2023010101610002022"
9999900000NON-METRO                                         GSE  S01030000726200092985011239001396800KS145KANSAS                    PAWNEE                 2023010101030002022
9999900000NON-METRO                                         GSE  S01080000726200092985011239001396800KS147KANSAS                    PHILLIPS               2023010101080002022
"3174000000MANHATTAN, KS                                     GSE  S02820000726200092985011239001396800KS149KANSAS                    POTTAWATOMIE           2023010102820002022"
9999900000NON-METRO                                         GSE  S01410000726200092985011239001396800KS151KANSAS                    PRATT                  2023010101410002022
9999900000NON-METRO                                         GSE  S01320000726200092985011239001396800KS153KANSAS                    RAWLINS                2023010101320002022
"2674000000HUTCHINSON, KS                                    GSE  S01800000726200092985011239001396800KS155KANSAS                    RENO                   2023010101800002022"
9999900000NON-METRO                                         GSE  S00880000726200092985011239001396800KS157KANSAS                    REPUBLIC               2023010100880002022
9999900000NON-METRO                                         GSE  S01040000726200092985011239001396800KS159KANSAS                    RICE                   2023010101040002022
"3174000000MANHATTAN, KS                                     GSE  S02820000726200092985011239001396800KS161KANSAS                    RILEY                  2023010102820002022"
9999900000NON-METRO                                         GSE  S01010000726200092985011239001396800KS163KANSAS                    ROOKS                  2023010101010002022
9999900000NON-METRO                                         GSE  S00920000726200092985011239001396800KS165KANSAS                    RUSH                   2023010100920002022
9999900000NON-METRO                                         GSE  S01310000726200092985011239001396800KS167KANSAS                    RUSSELL                2023010101310002022
"4146000000SALINA, KS                                        GSE  S01610000726200092985011239001396800KS169KANSAS                    SALINE                 2023010101610002022"
9999900000NON-METRO                                         GSE  S02090000726200092985011239001396800KS171KANSAS                    SCOTT                  2023010102490002021
"4862000000WICHITA, KS                                       GSE  S02190000726200092985011239001396800KS173KANSAS                    SEDGWICK               2023010102190002022"
"3058000000LIBERAL, KS                                       GSE  S01450000726200092985011239001396800KS175KANSAS                    SEWARD                 2023010101450002022"
"4582000000TOPEKA, KS                                        GSE  S02050000726200092985011239001396800KS177KANSAS                    SHAWNEE                2023010102050002022"
9999900000NON-METRO                                         GSE  S01560000726200092985011239001396800KS179KANSAS                    SHERIDAN               2023010101560002022
9999900000NON-METRO                                         GSE  S01410000726200092985011239001396800KS181KANSAS                    SHERMAN                2023010101410002022
9999900000NON-METRO                                         GSE  S00990000726200092985011239001396800KS183KANSAS                    SMITH                  2023010101080002021
9999900000NON-METRO                                         GSE  S00970000726200092985011239001396800KS185KANSAS                    STAFFORD               2023010100970002022
9999900000NON-METRO                                         GSE  S00990000726200092985011239001396800KS187KANSAS                    STANTON                2023010101070002021
9999900000NON-METRO                                         GSE  S01360000726200092985011239001396800KS189KANSAS                    STEVENS                2023010101360002019
"4862000000WICHITA, KS                                       GSE  S02190000726200092985011239001396800KS191KANSAS                    SUMNER                 2023010102190002022"
9999900000NON-METRO                                         GSE  S01990000726200092985011239001396800KS193KANSAS                    THOMAS                 2023010101990002022
9999900000NON-METRO                                         GSE  S01350000726200092985011239001396800KS195KANSAS                    TREGO                  2023010102120002021
"4582000000TOPEKA, KS                                        GSE  S02050000726200092985011239001396800KS197KANSAS                    WABAUNSEE              2023010102050002022"
9999900000NON-METRO                                         GSE  S01110000726200092985011239001396800KS199KANSAS                    WALLACE                2023010101120002020
9999900000NON-METRO                                         GSE  S01100000726200092985011239001396800KS201KANSAS                    WASHINGTON             2023010101100002022
9999900000NON-METRO                                         GSE  S01590000726200092985011239001396800KS203KANSAS                    WICHITA                2023010101590002022
9999900000NON-METRO                                         GSE  S01080000726200092985011239001396800KS205KANSAS                    WILSON                 2023010101080002022
9999900000NON-METRO                                         GSE  S01210000726200092985011239001396800KS207KANSAS                    WOODSON                2023010101210002022
"2814000000KANSAS CITY, MO-KS                                GSE  S04100000726200092985011239001396800KS209KANSAS                    WYANDOTTE              2023010104100002022"
9999900000NON-METRO                                         GSE  S00500000726200092985011239001396800KY001KENTUCKY                  ADAIR                  2023010100850002012
"1454000000BOWLING GREEN, KY                                 GSE  S02250000726200092985011239001396800KY003KENTUCKY                  ALLEN                  2023010102250002022"
"2318000000FRANKFORT, KY                                     GSE  S01700000726200092985011239001396800KY005KENTUCKY                  ANDERSON               2023010101810002021"
"3714000000PADUCAH, KY-IL                                    GSE  S01550000726200092985011239001396800KY007KENTUCKY                  BALLARD                2023010101630002019"
"2398000000GLASGOW, KY                                       GSE  S01300000726200092985011239001396800KY009KENTUCKY                  BARREN                 2023010101300002022"
"3446000000MOUNT STERLING, KY                                GSE  S01550000726200092985011239001396800KY011KENTUCKY                  BATH                   2023010101550002022"
"3318000000MIDDLESBOROUGH, KY                                GSE  S00870000726200092985011239001396800KY013KENTUCKY                  BELL                   2023010100870002022"
"1714000000CINCINNATI, OH-KY-IN                              GSE  S03200000726200092985011239001396800KY015KENTUCKY                  BOONE                  2023010103200002022"
"3046000000LEXINGTON-FAYETTE, KY                             GSE  S02570000726200092985011239001396800KY017KENTUCKY                  BOURBON                2023010102570002022"
"2658000000HUNTINGTON-ASHLAND, WV-KY-OH                      GSE  S01860000726200092985011239001396800KY019KENTUCKY                  BOYD                   2023010101950002019"
"1922000000DANVILLE, KY                                      GSE  S01670000726200092985011239001396800KY021KENTUCKY                  BOYLE                  2023010101670002022"
"1714000000CINCINNATI, OH-KY-IN                              GSE  S03200000726200092985011239001396800KY023KENTUCKY                  BRACKEN                2023010103200002022"
9999900000NON-METRO                                         GSE  S00430000726200092985011239001396800KY025KENTUCKY                  BREATHITT              2023010100600002013
9999900000NON-METRO                                         GSE  S00700000726200092985011239001396800KY027KENTUCKY                  BRECKINRIDGE           2023010100860002008
"3114000000LOUISVILLE/JEFFERSON COUNTY, KY-IN                GSE  S03560000726200092985011239001396800KY029KENTUCKY                  BULLITT                2023010103560002022"
"1454000000BOWLING GREEN, KY                                 GSE  S02250000726200092985011239001396800KY031KENTUCKY                  BUTLER                 2023010102250002022"
9999900000NON-METRO                                         GSE  S00770000726200092985011239001396800KY033KENTUCKY                  CALDWELL               2023010100770002022
"3466000000MURRAY, KY                                        GSE  S01450000726200092985011239001396800KY035KENTUCKY                  CALLOWAY               2023010101450002022"
"1714000000CINCINNATI, OH-KY-IN                              GSE  S03200000726200092985011239001396800KY037KENTUCKY                  CAMPBELL               2023010103200002022"
9999900000NON-METRO                                         GSE  S00750000726200092985011239001396800KY039KENTUCKY                  CARLISLE               2023010100860002021
9999900000NON-METRO                                         GSE  S01460000726200092985011239001396800KY041KENTUCKY                  CARROLL                2023010101460002022
"2658000000HUNTINGTON-ASHLAND, WV-KY-OH                      GSE  S01860000726200092985011239001396800KY043KENTUCKY                  CARTER                 2023010101950002019"
9999900000NON-METRO                                         GSE  S00580000726200092985011239001396800KY045KENTUCKY                  CASEY                  2023010100930002020
"1730000000CLARKSVILLE, TN-KY                                GSE  S02800000726200092985011239001396800KY047KENTUCKY                  CHRISTIAN              2023010102800002022"
"3046000000LEXINGTON-FAYETTE, KY                             GSE  S02570000726200092985011239001396800KY049KENTUCKY                  CLARK                  2023010102570002022"
"3094000000LONDON, KY                                        GSE  S01460000726200092985011239001396800KY051KENTUCKY                  CLAY                   2023010101780002021"
9999900000NON-METRO                                         GSE  S00400000726200092985011239001396800KY053KENTUCKY                  CLINTON                2023010100740002012
9999900000NON-METRO                                         GSE  S00690000726200092985011239001396800KY055KENTUCKY                  CRITTENDEN             2023010100690002022
9999900000NON-METRO                                         GSE  S01520000726200092985011239001396800KY057KENTUCKY                  CUMBERLAND             2023010101520002022
"3698000000OWENSBORO, KY                                     GSE  S01740000726200092985011239001396800KY059KENTUCKY                  DAVIESS                2023010101910002021"
"1454000000BOWLING GREEN, KY                                 GSE  S02250000726200092985011239001396800KY061KENTUCKY                  EDMONSON               2023010102250002022"
9999900000NON-METRO                                         GSE  S01060000726200092985011239001396800KY063KENTUCKY                  ELLIOTT                2023010101060002022
"4008000000RICHMOND-BEREA, KY                                GSE  S02190000726200092985011239001396800KY065KENTUCKY                  ESTILL                 2023010102190002022"
"3046000000LEXINGTON-FAYETTE, KY                             GSE  S02570000726200092985011239001396800KY067KENTUCKY                  FAYETTE                2023010102570002022"
9999900000NON-METRO                                         GSE  S00850000726200092985011239001396800KY069KENTUCKY                  FLEMING                2023010101040002013
9999900000NON-METRO                                         GSE  S00800000726200092985011239001396800KY071KENTUCKY                  FLOYD                  2023010101100002016
"2318000000FRANKFORT, KY                                     GSE  S01700000726200092985011239001396800KY073KENTUCKY                  FRANKLIN               2023010101810002021"
9999900000NON-METRO                                         GSE  S00480000726200092985011239001396800KY075KENTUCKY                  FULTON                 2023010100550002008
"1714000000CINCINNATI, OH-KY-IN                              GSE  S03200000726200092985011239001396800KY077KENTUCKY                  GALLATIN               2023010103200002022"
9999900000NON-METRO                                         GSE  S01300000726200092985011239001396800KY079KENTUCKY                  GARRARD                2023010101300002022
"1714000000CINCINNATI, OH-KY-IN                              GSE  S03200000726200092985011239001396800KY081KENTUCKY                  GRANT                  2023010103200002022"
"3246000000MAYFIELD, KY                                      GSE  S01000000726200092985011239001396800KY083KENTUCKY                  GRAVES                 2023010101260002021"
9999900000NON-METRO                                         GSE  S03720000726200092985011239001396800KY085KENTUCKY                  GRAYSON                2023010103720002022
"1582000000CAMPBELLSVILLE, KY                                GSE  S01250000726200092985011239001396800KY087KENTUCKY                  GREEN                  2023010101250002022"
"2658000000HUNTINGTON-ASHLAND, WV-KY-OH                      GSE  S01860000726200092985011239001396800KY089KENTUCKY                  GREENUP                2023010101950002019"
"3698000000OWENSBORO, KY                                     GSE  S01740000726200092985011239001396800KY091KENTUCKY                  HANCOCK                2023010101910002021"
"2106000000ELIZABETHTOWN-FORT KNOX, KY                       GSE  S01870000726200092985011239001396800KY093KENTUCKY                  HARDIN                 2023010101870002022"
9999900000NON-METRO                                         GSE  S00350000726200092985011239001396800KY095KENTUCKY                  HARLAN                 2023010100670002020
9999900000NON-METRO                                         GSE  S01280000726200092985011239001396800KY097KENTUCKY                  HARRISON               2023010101280002022
9999900000NON-METRO                                         GSE  S01280000726200092985011239001396800KY099KENTUCKY                  HART                   2023010101280002022
"2178000000EVANSVILLE, IN-KY                                 GSE  S02440000726200092985011239001396800KY101KENTUCKY                  HENDERSON              2023010102440002022"
"3114000000LOUISVILLE/JEFFERSON COUNTY, KY-IN                GSE  S03560000726200092985011239001396800KY103KENTUCKY                  HENRY                  2023010103560002022"
9999900000NON-METRO                                         GSE  S00470000726200092985011239001396800KY105KENTUCKY                  HICKMAN                2023010100970002021
"3158000000MADISONVILLE, KY                                  GSE  S01130000726200092985011239001396800KY107KENTUCKY                  HOPKINS                2023010101130002022"
9999900000NON-METRO                                         GSE  S00500000726200092985011239001396800KY109KENTUCKY                  JACKSON                2023010100730002013
"3114000000LOUISVILLE/JEFFERSON COUNTY, KY-IN                GSE  S03560000726200092985011239001396800KY111KENTUCKY                  JEFFERSON              2023010103560002022"
"3046000000LEXINGTON-FAYETTE, KY                             GSE  S02570000726200092985011239001396800KY113KENTUCKY                  JESSAMINE              2023010102570002022"
9999900000NON-METRO                                         GSE  S00970000726200092985011239001396800KY115KENTUCKY                  JOHNSON                2023010100970002022
"1714000000CINCINNATI, OH-KY-IN                              GSE  S03200000726200092985011239001396800KY117KENTUCKY                  KENTON                 2023010103200002022"
9999900000NON-METRO                                         GSE  S00570000726200092985011239001396800KY119KENTUCKY                  KNOTT                  2023010100850002013
"3094000000LONDON, KY                                        GSE  S01460000726200092985011239001396800KY121KENTUCKY                  KNOX                   2023010101780002021"
"2106000000ELIZABETHTOWN-FORT KNOX, KY                       GSE  S01870000726200092985011239001396800KY123KENTUCKY                  LARUE                  2023010101870002022"
"3094000000LONDON, KY                                        GSE  S01460000726200092985011239001396800KY125KENTUCKY                  LAUREL                 2023010101780002021"
9999900000NON-METRO                                         GSE  S02460000726200092985011239001396800KY127KENTUCKY                  LAWRENCE               2023010102460002022
9999900000NON-METRO                                         GSE  S00910000726200092985011239001396800KY129KENTUCKY                  LEE                    2023010100910002022
9999900000NON-METRO                                         GSE  S00950000726200092985011239001396800KY131KENTUCKY                  LESLIE                 2023010101480002020
9999900000NON-METRO                                         GSE  S00760000726200092985011239001396800KY133KENTUCKY                  LETCHER                2023010100830002019
9999900000NON-METRO                                         GSE  S00550000726200092985011239001396800KY135KENTUCKY                  LEWIS                  2023010100600002008
"1922000000DANVILLE, KY                                      GSE  S01670000726200092985011239001396800KY137KENTUCKY                  LINCOLN                2023010101670002022"
"3714000000PADUCAH, KY-IL                                    GSE  S01550000726200092985011239001396800KY139KENTUCKY                  LIVINGSTON             2023010101630002019"
9999900000NON-METRO                                         GSE  S01480000726200092985011239001396800KY141KENTUCKY                  LOGAN                  2023010101480002022
9999900000NON-METRO                                         GSE  S01340000726200092985011239001396800KY143KENTUCKY                  LYON                   2023010101340002022
"3714000000PADUCAH, KY-IL                                    GSE  S01550000726200092985011239001396800KY145KENTUCKY                  MCCRACKEN              2023010101630002019"
9999900000NON-METRO                                         GSE  S00680000726200092985011239001396800KY147KENTUCKY                  MCCREARY               2023010100690002019
"3698000000OWENSBORO, KY                                     GSE  S01740000726200092985011239001396800KY149KENTUCKY                  MCLEAN                 2023010101910002021"
"4008000000RICHMOND-BEREA, KY                                GSE  S02190000726200092985011239001396800KY151KENTUCKY                  MADISON                2023010102190002022"
9999900000NON-METRO                                         GSE  S00320000726200092985011239001396800KY153KENTUCKY                  MAGOFFIN               2023010100800002013
9999900000NON-METRO                                         GSE  S01560000726200092985011239001396800KY155KENTUCKY                  MARION                 2023010101560002022
